"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"38","100151_at","Serinc3","26943","serine incorporator 3",0.226648751393,8.75622242610545,1.90331335393938,0.0689877274845107,0.280069580235626,-5.17719972029967
"39","100153_at","Ncam1","17967","neural cell adhesion molecule 1",-0.0574522384236307,9.58102838848639,-0.383892293386226,0.704418201244484,0.881870447905872,-6.8408242719505
"40","100154_at","Tapbp","21356","TAP binding protein",-0.13368505882314,5.69816095027221,-0.734948369222121,0.469449881001291,0.734399619925685,-6.64113837175075
"41","100155_at","Ddr1","12305","discoidin domain receptor family, member 1",0.000984423324721817,8.40514339825888,0.00696621923712592,0.994499046035043,0.998781131742159,-6.91656561816704
"42","100156_at","Mcm5","17218","minichromosome maintenance complex component 5",-0.220546349429712,7.39469478468923,-1.74257424907253,0.0941331898726659,0.333096800373596,-5.44244814551459
"43","100213_f_at","Rpl41","67945","ribosomal protein L41",-0.035867615816489,12.6647704807915,-0.286217429047243,0.777153087038135,0.912442268611807,-6.87441692918677
"44","100290_f_at","Haus6","230376","HAUS augmin-like complex, subunit 6",-0.187207215422275,4.30543077115261,-0.83797202566409,0.410265425399064,0.694737405189388,-6.55968701629596
"45","100317_at","Ppef2","19023","protein phosphatase, EF hand calcium-binding domain 2",0.18902246017249,7.38632156307028,1.34960338761546,0.189662508054659,0.470051956181024,-6.01135727174497
"46","100331_g_at","Prdx2","21672","peroxiredoxin 2",0.0359785646029138,10.4680128646016,0.322760285704161,0.749655257990901,0.901630181449993,-6.86298525400788
"47","100343_f_at","Tuba1a","22142","tubulin, alpha 1A",-0.10762152087861,12.0244435230602,-0.986832988489092,0.333511246980836,0.626887224898006,-6.42434549794799
"48","100346_at","Fgf9","14180","fibroblast growth factor 9",-0.0576021096113655,5.37031096484902,-0.43523281865247,0.667259313720921,0.865289789425938,-6.81928874719885
"49","100369_at","St6galnac6","50935","ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 6",0.0804053687299557,7.14552338165272,0.604446244363105,0.551185343779371,0.799376477543561,-6.72960382856119
"50","100370_at","Slc12a5","57138","solute carrier family 12, member 5",0.0473451776836296,6.95023433340813,0.433993909619273,0.66814633630138,0.865777094116195,-6.81983974252579
"51","100381_at","Acta1","11459","actin, alpha 1, skeletal muscle",-0.198482980268815,5.64127802149867,-1.01058694659472,0.322235170967915,0.61996793282598,-6.40085768273583
"52","100386_at","Gnaz","14687","guanine nucleotide binding protein, alpha z subunit",-0.482892483388511,8.01417785569761,-1.81938576120256,0.0812760113050747,0.309731349561896,-5.31790098081368
"53","100393_at","Vip","22353","vasoactive intestinal polypeptide",-0.0443763645159096,5.19148447168803,-0.306975751080036,0.761493794879852,0.904975695062019,-6.86809012667093
"54","100395_at","Gli2","14633","GLI-Kruppel family member GLI2",0.205128506525083,5.87960886308135,1.74575527008997,0.0935681524758144,0.333096800373596,-5.43737224371957
"55","100397_at","Tyrobp","22177","TYRO protein tyrosine kinase binding protein",0.3002794556651,5.62109590327186,2.17645588413963,0.0395278823503543,0.194605322044505,-4.68808554714129
"56","100398_at","Kif3a","16568","kinesin family member 3A",0.122945696938135,4.97349950912221,0.708964357099244,0.485136534247698,0.748584058982603,-6.66007361597253
"57","100405_at","Cbx3","12417","chromobox 3",-0.0412880082678768,6.94421956597037,-0.14283937989515,0.887602394001127,0.959474818353925,-6.90607336891601
"58","100408_at","Pole3","59001","polymerase (DNA directed), epsilon 3 (p17 subunit)",-0.00604102695595543,5.77455184997086,-0.0426126713477738,0.966360740063238,0.990656080865597,-6.9156542608122
"59","100410_at","Larp7","28036","La ribonucleoprotein domain family, member 7",-0.175474837043109,5.50983940649055,-1.36263478566918,0.185573389771371,0.464680893144422,-5.99443292376649
"60","100422_i_at","Stat5a","20850","signal transducer and activator of transcription 5A",-0.0697530340815167,7.39154038739956,-0.524974405433822,0.604388594964182,0.827838546423684,-6.77527897142118
"61","100427_at","Ptpro","19277","protein tyrosine phosphatase, receptor type, O",-0.219516315839991,7.14396268242384,-1.65167083306287,0.111549793254228,0.358663570663686,-5.584434171914
"62","100440_f_at","Ank1","11733","ankyrin 1, erythroid",0.0631879297659044,7.94687611031036,0.624774017979592,0.537979458862394,0.789941760541196,-6.71691846829366
"63","100453_at","Camk2b","12323","calcium/calmodulin-dependent protein kinase II, beta",0.436210660892614,8.73583519530484,3.75153974942811,0.000977205199747728,0.0127329252374315,-1.21297233780082
"64","100454_at","Ptpru","19273","protein tyrosine phosphatase, receptor type, U",-0.250341762886352,8.24736410482426,-2.27776270345315,0.0318802868262791,0.168377437218406,-4.49543396540414
"65","100455_at","Snap91","20616","synaptosomal-associated protein 91",-0.286391315188485,7.15903321441933,-1.67656543369026,0.106529795520437,0.35122550765526,-5.54614519627884
"66","100459_at","Rad50","19360","RAD50 double strand break repair protein",-0.0877924999676658,5.69419335516,-0.739575291798452,0.466688160013154,0.732693676903769,-6.63769825144388
"67","100461_at","Polr2j","20022","polymerase (RNA) II (DNA directed) polypeptide J",-0.15159275776272,7.66735453375979,-1.33044768592531,0.195801048828555,0.4752424999585,-6.0359817388261
"68","100465_i_at","Gm1673","381633","predicted gene 1673",-0.204688559794185,8.13431130319126,-1.04634621074032,0.305763842692336,0.601031726918268,-6.36453382977409
"69","100472_at","Enah","13800","ENAH actin regulator",0.0489712503685942,5.67193759916427,0.323978707966594,0.748743989549341,0.901630181449993,-6.86258065534544
"70","100474_at","St8sia2","20450","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2",-0.134003327962227,7.40024550747146,-1.20174405299297,0.241117890221551,0.532562629086889,-6.19346010066738
"71","100475_at","Trim25","217069","tripartite motif-containing 25",-0.125730986792115,5.89318719488091,-1.12181385164451,0.272974703061846,0.572556816369169,-6.28411140014033
"72","100479_at","Dnmt3a","13435","DNA methyltransferase 3A",-0.190329585019594,5.92098271625589,-1.13459025862967,0.267686065634844,0.568277930557483,-6.26999625819207
"73","100486_at","Ezh1","14055","enhancer of zeste 1 polycomb repressive complex 2 subunit",-0.317341643496771,6.23365885352505,-2.3152037260076,0.0294132341975576,0.159211934362899,-4.42280374818708
"74","100489_at","Pde7a","18583","phosphodiesterase 7A",-0.0117806351573888,5.96119327365104,-0.0875689549941985,0.930941519263383,0.975314754895099,-6.91263676620002
"75","100491_at","Slc16a2","20502","solute carrier family 16 (monocarboxylic acid transporters), member 2",-0.187540421803452,6.3081093736094,-1.71076280257398,0.0999453440242952,0.340345960245487,-5.49281325286558
"76","100494_at","Fgf1","14164","fibroblast growth factor 1",0.0619643505217216,6.31556749005766,0.585420413321808,0.56369725084675,0.801702756759822,-6.74110789175938
"77","100495_at","Dvl2","13543","dishevelled segment polarity protein 2",-0.139417232901842,6.79308126470866,-1.31002908102946,0.202513553901167,0.482661000316472,-6.06189518763362
"78","100498_g_at","Stx3","20908","syntaxin 3",0.0629337676529502,7.74718359086322,0.336419660921295,0.739460854791119,0.898368938154421,-6.85836295410983
"79","100505_at","Rit2","19762","Ras-like without CAAX 2",0.0550227737660967,5.58353698958248,0.39681769770056,0.694987680418041,0.878729339099162,-6.83565336147676
"80","100508_at","Mfng","17305","MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase",0.0514068718274086,7.71710870742481,0.365753539504858,0.717734018524455,0.886876334076783,-6.84779552009903
"81","100510_at","Sncb","104069","synuclein, beta",0.520503979915269,8.36884433840374,4.04714311734888,0.000463315874107373,0.00700121765317808,-0.488102888746424
"82","100521_at","Ovgp1","12659","oviductal glycoprotein 1",0.140050964840002,5.78473305250571,1.04346387941125,0.307069116639041,0.602508924983366,-6.36750444405869
"83","100522_s_at","Tceal9","22381","transcription elongation factor A like 9",-0.374878515025081,8.65261226191335,-2.73607139064497,0.0114759610165317,0.0810769193895225,-3.55870767307282
"84","100530_at","Ralgds","19730","ral guanine nucleotide dissociation stimulator",-0.351271699574111,8.34733803742416,-3.16419516033961,0.00416804278053069,0.0394333090888468,-2.60537575207997
"85","100539_at","Acot7","70025","acyl-CoA thioesterase 7",-0.0812961944516264,8.25888858170281,-0.583072343502992,0.565251441322329,0.802863666003516,-6.74250288968286
"86","100540_at","Lta4h","16993","leukotriene A4 hydrolase",-0.0706138076481055,8.01481715578947,-0.540839712066038,0.593573189245907,0.820073180824822,-6.76666122392809
"87","100543_s_at","Brd7","26992","bromodomain containing 7",-0.186339420815075,7.90352727258245,-1.75341419852136,0.0922195665742769,0.331138245652849,-5.42512167288429
"88","100553_at","Trim27","19720","tripartite motif-containing 27",-0.160955111544891,7.61370665453699,-1.57023812181799,0.129373606396016,0.385639681531138,-5.70647184965195
"89","100554_at","Pdlim1","54132","PDZ and LIM domain 1 (elfin)",-0.0581778935696242,5.48586364397445,-0.561165327440223,0.579856351802172,0.811948147697249,-6.7552550905649
"90","100555_at","Rcan1","54720","regulator of calcineurin 1",-0.383553786649812,7.35846277657027,-2.89506154301072,0.00792278873378649,0.0624637256692732,-3.21227157508882
"91","100561_at","Iqgap1","29875","IQ motif containing GTPase activating protein 1",0.375617993528974,5.61422742059811,2.09406622819983,0.0469277419701472,0.218397362246067,-4.84042596122632
"92","100568_at","Abce1","24015","ATP-binding cassette, sub-family E (OABP), member 1",-0.0443358465478365,7.91164744173242,-0.419855401443657,0.678303733717081,0.866504779693161,-6.8260181812897
"93","100570_at","Nub1","53312","negative regulator of ubiquitin-like proteins 1",0.151890291540258,7.3287670711326,1.24794946537816,0.224017144295873,0.513117164197705,-6.13853779646081
"94","100571_at","Laptm4b","114128","lysosomal-associated protein transmembrane 4B",0.137131262195441,9.8596421007115,1.30463068982408,0.204317716779213,0.485896559247615,-6.06868836714852
"95","100573_f_at","Gpi1","14751","glucose phosphate isomerase 1",-0.186471751259962,7.81511058806181,-1.02323639924565,0.316339521743207,0.612960640528244,-6.38814069456987
"96","100575_at","Naa10","56292","N(alpha)-acetyltransferase 10, NatA catalytic subunit",-0.195004898364393,5.64835372319974,-1.31593752057615,0.200553099968971,0.480934575432342,-6.05443234662649
"97","100576_at","Pafah1b3","18476","platelet-activating factor acetylhydrolase, isoform 1b, subunit 3",-0.435600975940078,8.54587598078651,-2.52212344556811,0.0186624731919453,0.115368016095662,-4.00837531961272
"98","100595_at","Ptp4a2","19244","protein tyrosine phosphatase 4a2",-0.192444429053229,8.05921290949065,-1.29902451946991,0.206204449912837,0.488018934209336,-6.07571726154187
"99","100599_at","Atf4","11911","activating transcription factor 4",0.128063519894047,9.62131233564102,1.12651250313447,0.271020984879856,0.570914356167461,-6.27893712137766
"100","100600_at","Cd24a","12484","CD24a antigen",-0.757202256027098,8.33973476029565,-5.25425826803879,2.14650578189251e-05,0.000556047212071202,2.53084697209579
"101","100603_at","Dync1i2","13427","dynein cytoplasmic 1 intermediate chain 2",-0.166999302897537,5.68465354748237,-0.943502956552145,0.354769852023816,0.646391372379967,-6.46586044094202
"102","100606_at","Prnp","19122","prion protein",0.165466859558412,9.8875661350969,1.51227930468208,0.14344266670982,0.404315081296072,-5.79027092679229
"103","100607_at","Pld3","18807","phospholipase D family, member 3",0.0845082057966575,7.80531724289427,0.740677267073728,0.466031827811329,0.732693676903769,-6.6368758909479
"104","100612_at","Rrm1","20133","ribonucleotide reductase M1",-0.258307960518184,7.49506469237642,-2.43505040835456,0.0226443908195747,0.134017596916482,-4.18537680712074
"105","100616_at","Cenpa","12615","centromere protein A",-0.0742145233230929,6.67918145925618,-0.548748616931057,0.588217066501922,0.818907762534457,-6.76227173916313
"106","100622_at","Prdx6","11758","peroxiredoxin 6",0.0253935421434281,7.5932164933573,0.179047048167267,0.859394763636161,0.951736903486447,-6.90006965974472
"107","100629_at","Gstm5","14866","glutathione S-transferase, mu 5",-0.147732777114054,7.67759520689847,-0.983210518348137,0.335254362630434,0.627313297044076,-6.42788216489234
"108","100675_at","Gabrr1","14408","gamma-aminobutyric acid (GABA) C receptor, subunit rho 1",-0.0783948826621419,6.46017489386392,-0.56353715645717,0.578266057197285,0.811046722595762,-6.75389737933116
"109","100688_at","Crybb2","12961","crystallin, beta B2",-1.74012291341396,6.55295932017356,-6.13475762866384,2.38631422343616e-06,9.44112681854014e-05,4.70798385991072
"110","100696_at","Pde6a","225600","phosphodiesterase 6A, cGMP-specific, rod, alpha",-0.447084978706188,6.69977405651609,-1.89979217858409,0.0694687433316415,0.28097395072426,-5.18319742758813
"111","100718_at","Ptma","19231","prothymosin alpha",-0.288362682920194,9.72898762647957,-1.7215829962064,0.0979351536756979,0.336617197040544,-5.47576335819198
"112","100720_at","Pabpc1","18458","poly(A) binding protein, cytoplasmic 1",-0.216655776811724,10.3552735380193,-1.02685240568683,0.314668089502021,0.61190148593065,-6.38447874331865
"113","100733_at","Psma2","19166","proteasome (prosome, macropain) subunit, alpha type 2",-0.196629561665612,9.51091064082498,-1.38635279637744,0.178309144140269,0.452215265325438,-5.96327301602001
"114","100752_at","Rrh","20132","retinal pigment epithelium derived rhodopsin homolog",0.0926356278751239,7.14344451989281,0.82980498271137,0.414778571329919,0.697699911821377,-6.56651265912688
"115","100757_at","Cacnb2","12296","calcium channel, voltage-dependent, beta 2 subunit",0.342802936323457,6.31252222006055,1.85429928824625,0.0759512396851524,0.294598747869682,-5.25994558894124
"116","100758_at","Rps28","54127","ribosomal protein S28",-0.371300520056499,11.756377503546,-2.71450124439175,0.0120606479084926,0.0841152879771794,-3.60493755907133
"117","100774_at","Synj2bp","24071","synaptojanin 2 binding protein",-0.174730145803823,5.78804685119661,-1.19976599499264,0.241871237259665,0.532562629086889,-6.195770445748
"118","100780_at","Rps4x","20102","ribosomal protein S4, X-linked",-0.285385337573034,10.4217302788652,-2.26757474589788,0.0325834775572673,0.170847342565334,-4.51506582580279
"119","100877_at","1810058I24Rik","67705","RIKEN cDNA 1810058I24 gene",0.0420319112635195,7.58758176298602,0.278491793576017,0.783006087231601,0.915100072822282,-6.87665929196246
"120","100880_at","Gbp7","229900","guanylate binding protein 7",0.301965835191361,4.67721767045709,2.22185878459371,0.0359157573125065,0.182174097697003,-4.60245521688354
"121","100885_at","Nek2","18005","NIMA (never in mitosis gene a)-related expressed kinase 2",0.0407919836529125,6.58405830109231,0.32409351043608,0.74865814700417,0.901630181449993,-6.86254245525353
"122","100887_at","Smc6","67241","structural maintenance of chromosomes 6",0.0346831687961036,5.68742666210669,0.248823820010149,0.805601457816659,0.92488476495353,-6.88470355799241
"123","100890_at","Chaf1b","110749","chromatin assembly factor 1, subunit B (p60)",-0.00886747808519583,7.20833906057702,-0.0594418323775526,0.953089457809048,0.98261544926633,-6.91476865881365
"124","100900_at","Hcfc1","15161","host cell factor C1",-0.218120683275592,7.91791797563175,-1.50971254652561,0.144093543703139,0.40457748528778,-5.79392212924424
"125","100903_at","Parp2","11546","poly (ADP-ribose) polymerase family, member 2",-0.144592876197948,7.3537450203678,-1.07227474167291,0.294197825584433,0.591112159253672,-6.33747572177222
"126","100907_at","Kcne1l","66240","potassium voltage-gated channel, Isk-related family, member 1-like, pseudogene",-0.193547367446002,7.11969936003599,-1.4421838420225,0.162097663924372,0.429105251459164,-5.88812674507905
"127","100914_at","Gm2889","100040658","predicted gene 2889",0.368791132824393,7.63073864302431,2.76168828574598,0.0108162990165201,0.0779346578143964,-3.50355785361176
"128","100923_at","Myo10","17909","myosin X",0.271914025417597,6.40834958810281,2.44144822272441,0.0223269947652175,0.133105590709899,-4.17249709177355
"129","100927_at","Pltp","18830","phospholipid transfer protein",0.231008610638415,6.58406552962125,1.33752071173422,0.193516666409633,0.4752424999585,-6.02692470088231
"130","100946_at","Hspa1b","15511","heat shock protein 1B",-1.40737275141012,5.99126168619872,-11.0472444212929,6.31580349666676e-11,1.96331262982098e-08,15.1263481580775
"131","100948_at","Ank","11732","progressive ankylosis",0.198245634862814,7.45602249148422,1.86026481200926,0.0750723196849529,0.293765460059209,-5.24996041739777
"132","100953_at","Timeless","21853","timeless circadian clock 1",0.00937164944995583,6.59063708375581,0.0741300879944815,0.941517625537271,0.98043941951337,-6.91375708883126
"133","100955_at","Ube2t","67196","ubiquitin-conjugating enzyme E2T",-0.236459508368926,3.84515275645896,-1.14601984514905,0.263018712357819,0.561657230707179,-6.25724750527538
"134","100957_at","Ssbp1","381760","single-stranded DNA binding protein 1",-0.0756285189159076,6.34777642044669,-0.547005642395547,0.589395414216439,0.818907762534457,-6.76324443887574
"135","100958_at","Spata13","219140","spermatogenesis associated 13",-0.270674457760018,5.76770486892418,-1.72698809442752,0.0969439106655043,0.336057337852643,-5.46721492249385
"136","100964_at","Vti1b","53612","vesicle transport through interaction with t-SNAREs 1B",0.0091085948224725,7.43605349000982,0.0485336714210012,0.961690176543866,0.987559143067226,-6.91537597635274
"137","100968_at","Cstf3","228410","cleavage stimulation factor, 3' pre-RNA, subunit 3",-0.16331485132191,5.70107608265766,-1.20489296952792,0.239922245091927,0.532562629086889,-6.18977525348259
"138","100970_at","Akt1","11651","thymoma viral proto-oncogene 1",-0.172502508953437,7.84022946606473,-1.41572310527383,0.169627599244645,0.441855381199355,-5.92405439043905
"139","100974_at","Ssbp4","76900","single stranded DNA binding protein 4",-0.317993841897975,7.88557015476043,-2.15685242021468,0.0411863959302782,0.199602667136493,-4.72469315132145
"140","100976_at","Ptpn9","56294","protein tyrosine phosphatase, non-receptor type 9",-0.057078475536704,8.29383224180218,-0.465227716399444,0.645937219572881,0.85133821307728,-6.80547744770473
"141","100977_at","Pdk1","228026","pyruvate dehydrogenase kinase, isoenzyme 1",-0.364705087732852,6.53726722534509,-3.4017574522185,0.00233375541777514,0.0250160186654123,-2.05175244086615
"142","100979_at","Rnf138","56515","ring finger protein 138",-0.103530299566148,6.50895259351453,-0.635536513796753,0.531056572317711,0.783974967003622,-6.71003782196171
"143","100983_at","Prep","19072","prolyl endopeptidase",-0.0475875945355648,6.8730687970066,-0.449510726650378,0.657072687483022,0.860282892877892,-6.81282723888273
"144","100985_at","Siah1a","20437","siah E3 ubiquitin protein ligase 1A",-0.139738330197876,9.00095840731037,-1.29321488260553,0.208173820998989,0.489714848101406,-6.08297352788902
"145","100992_at","Phc1","13619","polyhomeotic 1",0.195384691975367,7.91182661223063,1.53685139648134,0.137332307688427,0.395850253629015,-5.75505897033689
"146","100994_at","Aatk","11302","apoptosis-associated tyrosine kinase",0.112229345880003,8.11102604097756,1.11569072745693,0.275536062001591,0.574895916844452,-6.29082512849561
"147","101004_f_at","Srsf3","20383","serine/arginine-rich splicing factor 3",-0.265213990823047,7.30819941082661,-1.43333675852461,0.164584893244429,0.433917430824301,-5.90020140222614
"148","101006_at","Acat2","110460","acetyl-Coenzyme A acetyltransferase 2",-0.123019489451377,6.66529879745625,-0.581726669409508,0.566143130823336,0.803081781402594,-6.74329990381604
"149","101007_at","Mknk2","17347","MAP kinase-interacting serine/threonine kinase 2",-0.179829452444538,7.3669654163182,-1.40222790847988,0.173573922726269,0.444349242179248,-5.9421613052844
"150","101008_at","Tcerg1","56070","transcription elongation regulator 1 (CA150)",-0.243527484762906,5.33747585875812,-1.91194771648062,0.067820506764897,0.278268353535877,-5.16245802148366
"151","101023_f_at","Sdhaf1","68332","succinate dehydrogenase complex assembly factor 1",-0.0616790527157907,7.8946557685016,-0.615631994543682,0.543897610709507,0.795365796782336,-6.72267376116378
"152","101027_s_at","Pttg1","30939","pituitary tumor-transforming gene 1",0.169611042595404,8.06845497306141,1.54022866171206,0.136509397019258,0.395738578143147,-5.75018291157953
"153","101028_i_at","Actc1","11464","actin, alpha, cardiac muscle 1",0.173903287505755,3.04689966629176,1.34521818764566,0.191054302547487,0.471068879698534,-6.01702111025644
"154","101030_at","Rhob","11852","ras homolog family member B",-0.0407428427479886,6.98447320416813,-0.239007444310979,0.813116931298579,0.928269887780685,-6.88716695123184
"155","101031_at","Surf1","20930","surfeit gene 1",0.0875356891777592,7.16457714231335,0.825140168568345,0.417370318147042,0.698131237795853,-6.57038298136582
"156","101040_at","Capn2","12334","calpain 2",-0.0740023316364757,6.39353392566481,-0.525927997420406,0.603735879133848,0.827838546423684,-6.77476807649679
"157","101044_at","Alad","17025","aminolevulinate, delta-, dehydratase",-0.0869599927003506,7.58469933900404,-0.587030195255036,0.562633000399551,0.80154152994964,-6.74014836593764
"158","101045_at","Hsd17b10","15108","hydroxysteroid (17-beta) dehydrogenase 10",-0.0367940115926304,7.46881936512523,-0.351024066355404,0.728614776248284,0.89223502250631,-6.85321099730769
"159","101047_at","Cd99","673094","CD99 antigen",-0.0887442878278222,8.33464114877347,-0.476929390898627,0.637700850733826,0.844955793775253,-6.79984429656075
"160","101056_at","Rdx","19684","radixin",-0.307602952401822,7.27481929423013,-2.24077998694325,0.0345007661952515,0.177060535945442,-4.5664265262555
"161","101058_at","Amy1","11722","amylase 1, salivary",0.356944159348497,6.65662210604689,2.37496726183056,0.0258347895761976,0.146779378897666,-4.3053305639445
"162","101060_at","Pdia3","14827","protein disulfide isomerase associated 3",0.285187087621695,6.40869170320486,1.63010332508819,0.116057873786778,0.366016596027163,-5.61723747817331
"163","101065_at","Pcna","18538","proliferating cell nuclear antigen",-0.0168496743014117,7.81378195524677,-0.123276732263514,0.902908434840029,0.965523662110352,-6.90875604463992
"164","101074_at","Ddost","13200","dolichyl-di-phosphooligosaccharide-protein glycotransferase",0.048815285700079,5.83773609273838,0.311156619552604,0.758352187175103,0.904975695062019,-6.86676270440568
"165","101078_at","Bsg","12215","basigin",-0.0134405913682478,10.1740113927944,-0.0998352426882592,0.921299462239338,0.970127067470924,-6.91145174840411
